player_id,teams,unlisted_teams
e3aa97a2,"['Otago', 'New Zealand XI']",['New Zealand XI']
e3bc992b,"['Nottinghamshire', 'Yorkshire 2nd XI', 'Yorkshire', 'Worcestershire 2nd XI', 'Nottinghamshire 2nd XI', 'Marylebone Cricket Club Universities', 'Worcestershire Academy', 'Durham MCCU']","['Yorkshire 2nd XI', 'Worcestershire 2nd XI', 'Nottinghamshire 2nd XI', 'Marylebone Cricket Club Universities', 'Worcestershire Academy', 'Durham MCCU']"
e3db0e03,"['Cambridge University', 'Cambridge MCCU', 'England', 'Northamptonshire', 'Warwickshire 2nd XI', 'Warwickshire']","['Cambridge University', 'Cambridge MCCU', 'Warwickshire 2nd XI']"
e3e09091,"['Bangladesh', 'Gemcon Khulna', 'Chattogram Challengers', 'Sylhet Strikers', 'Rangpur Rangers']",['Gemcon Khulna']
e3e9f70a,"['Cricket Coaching School', 'Rangpur Riders']",['Cricket Coaching School']
e3eb9e46,"['Hong Kong', 'Toronto Nationals', 'Montreal Tigers']","['Toronto Nationals', 'Montreal Tigers']"
e3f143c1,"['St Lucia Kings', 'St Kitts and Nevis Patriots', 'Windward Islands', 'Combined Campuses and Colleges', 'Sagicor High Performance Centre']","['Combined Campuses and Colleges', 'Sagicor High Performance Centre']"
e3fe4b49,"['Somerset 2nd XI', 'Ireland']",['Somerset 2nd XI']
e412b9a7,"['Malahide', 'Ireland', 'Northern Districts', 'North Leinster']","['Malahide', 'North Leinster']"
e412cb64,"['Nottinghamshire', 'England', 'Melbourne Renegades', 'Leicestershire 2nd XI', 'Nottinghamshire 2nd XI', 'Kolkata Knight Riders', 'Marylebone Cricket Club', 'England Lions', 'Barbados Tridents', 'Leicestershire', 'Leeds/Bradford MCCU', 'Quetta Gladiators']","['Leicestershire 2nd XI', 'Nottinghamshire 2nd XI', 'Marylebone Cricket Club', 'England Lions', 'Leeds/Bradford MCCU']"
e423d162,"['Wellington', 'Nottinghamshire', 'Trent Rockets (Men)', 'England', 'Welsh Fire (Men)', 'Derbyshire', 'Nottinghamshire 2nd XI']","['Trent Rockets (Men)', 'Welsh Fire (Men)', 'Nottinghamshire 2nd XI']"
e4271302,"['Lahore Lions', 'United Arab Emirates']",['Lahore Lions']
e429f443,"['Pakistan', 'Central Zone Blues']",['Central Zone Blues']
e42dff5f,"['Chilaw Marians Cricket Club', 'Moors Sports Club', 'Sri Lanka', 'Basnahira South', 'Sebastianites Cricket and Athletic Club']","['Chilaw Marians Cricket Club', 'Moors Sports Club', 'Basnahira South', 'Sebastianites Cricket and Athletic Club']"
e43aa7ed,"['Essex', 'Cardiff MCCU', 'Essex 2nd XI', 'Suffolk']","['Cardiff MCCU', 'Essex 2nd XI', 'Suffolk']"
e4a0deae,"['New Zealand Cricket XI', 'Southern Brave (Men)', 'New Zealand', 'Northern Districts', 'Worcestershire 2nd XI', 'Texas Super Kings', 'Chennai Super Kings', 'New Zealand Masters', 'Worcestershire', 'Derbyshire', 'Barbados Tridents', 'Northern Superchargers (Men)', 'New Zealand XI']","['New Zealand Cricket XI', 'Southern Brave (Men)', 'Worcestershire 2nd XI', 'New Zealand Masters', 'Northern Superchargers (Men)', 'New Zealand XI']"
e4cdf230,"['Jharkhand', 'Bihar', 'India', 'Indian Colts', 'Mumbai Indians', 'Kolkata Knight Riders', 'India B']","['Indian Colts', 'India B']"
e5218454,"['Samp Army', 'Fortune Barishal', 'Southern Brave (Men)', 'Birmingham Bears', 'Hampshire', 'Somerset 2nd XI', 'Desert Vipers', 'Dorset', 'Barbados Royals', 'Bangla Tigers', 'Gloucestershire', 'Warwickshire 2nd XI', 'Abu Dhabi Knight Riders']","['Samp Army', 'Southern Brave (Men)', 'Somerset 2nd XI', 'Dorset', 'Bangla Tigers', 'Warwickshire 2nd XI']"
e5309baa,"['Kerala Cricket Association XI', 'New York Strikers', 'Gulf Giants', 'United Arab Emirates']","['Kerala Cricket Association XI', 'New York Strikers']"
e5437608,"['South Africa', 'Cape Cobras', 'St Kitts and Nevis Patriots', 'MI Cape Town', 'Lahore Qalandars', 'Western Province', 'Sylhet Strikers', 'Pretoria University']",['Pretoria University']
e5437a99,"['Somerset', 'Middlesex', 'England', 'England Lions', 'Mashonaland Eagles']","['England Lions', 'Mashonaland Eagles']"
e5542f57,['Mountaineers'],['Mountaineers']
e5652e3d,"['Kent 2nd XI', 'Middlesex', 'Sussex 2nd XI', 'Unicorns', 'Northamptonshire 2nd XI', 'Kent']","['Kent 2nd XI', 'Sussex 2nd XI', 'Unicorns', 'Northamptonshire 2nd XI']"
e56b84e7,"['Sussex 2nd XI', 'England Lions', 'Worcestershire', 'Marylebone Cricket Club']","['Sussex 2nd XI', 'England Lions', 'Marylebone Cricket Club']"
e59077ea,"['Surrey 2nd XI', 'England', 'Surrey']",['Surrey 2nd XI']
e59ec361,"['Water and Power Development Authority', 'Pakistan Reserves', 'Sialkot Region', 'Sheikhupura Cricket Association', 'National Bank of Pakistan', 'Pakistan', 'Sialkot Stallions', 'Rajshahi Division']","['Water and Power Development Authority', 'Pakistan Reserves', 'Sialkot Region', 'Sheikhupura Cricket Association', 'National Bank of Pakistan', 'Sialkot Stallions', 'Rajshahi Division']"
e5be2427,"['Pakistan', 'Central Zone Greens']",['Central Zone Greens']
e5f99922,"['Central Zone', 'Madhya Pradesh Cricket Association XI']","['Central Zone', 'Madhya Pradesh Cricket Association XI']"
e60f81c9,"['South Africa', 'Manchester Originals', 'Adelaide Strikers', 'Western Province', 'Gujarat Giants', 'Super', 'South Africa Emerging Players', 'Barmy Army', 'Velocity', 'Northern Superchargers']","['Super', 'South Africa Emerging Players']"
e62dd25d,"['South Africa', 'St Stithians College', 'Jozi Stars', 'MI Cape Town', 'Punjab Kings', 'Lions', 'Delhi Capitals', 'South Africa Colts XI', 'South African Schools', 'Kent', 'Gujarat Titans', 'MI New York', 'Gauteng']","['St Stithians College', 'South Africa Colts XI', 'South African Schools', 'Gauteng']"
e635a5dd,"['Gujarat Giants', 'Gujarat Cricket Association XI']",['Gujarat Cricket Association XI']
e663d8d7,"['Victoria', 'England XI']",['England XI']
e66732f8,"['Lions Cubs', 'Seattle Orcas', 'South Africa', 'St Stithians College', 'MI Cape Town', 'Lions', 'South African Schools', 'Gauteng']","['Lions Cubs', 'St Stithians College', 'South African Schools', 'Gauteng']"
e68572a7,['Yorkshire 2nd XI'],['Yorkshire 2nd XI']
e68dd455,"['Essex', 'England', 'Northern Districts', 'Marylebone Cricket Club', 'Durham MCCU']","['Marylebone Cricket Club', 'Durham MCCU']"
e69dbbef,"['Trent Rockets', 'Welsh Fire', 'Western Storm', 'Manchester Originals', 'Hampshire', 'Diamonds']",['Diamonds']
e6b3c3cc,"['Canada', 'Mississauga Panthers', 'Montreal Tigers']","['Mississauga Panthers', 'Montreal Tigers']"
e6c67124,"['Impi', 'Cape Cobras', 'Emerging Cape Cobras', 'Boland', 'Western Province']",['Emerging Cape Cobras']
e6ce0f4a,"['Northern Warriors', 'Abu Dhabi Knight Riders', 'United Arab Emirates']",['Northern Warriors']
e6d298e8,"['Cape Cobras', 'Free State', 'Eagles', 'Scotland', 'Northamptonshire', 'Boland']","['Free State', 'Eagles']"
e6dd77bb,"['Kent 2nd XI', 'Marylebone Cricket Club Young Cricketers', 'Hong Kong', 'Essex 2nd XI', 'Gloucestershire 2nd XI', 'Durham 2nd XI']","['Kent 2nd XI', 'Marylebone Cricket Club Young Cricketers', 'Essex 2nd XI', 'Gloucestershire 2nd XI', 'Durham 2nd XI']"
e6ddab51,"['United States of America', 'Jamaica Tallawahs', 'South West Region']",['South West Region']
e6e9b619,"['Hyderabad', 'Hyderabad (India)', 'Sunrisers Hyderabad']",['Hyderabad']
e6ec6b42,"['IDream Tiruppur Tamizhans', 'Canada', 'Montreal Tigers']","['IDream Tiruppur Tamizhans', 'Montreal Tigers']"
e6f36f83,"['South Australia', 'Welsh Fire', 'Sussex', 'Wellington', 'Lancashire Thunder', 'Adelaide Strikers', 'England', 'Rubies', 'England Development Squad', 'Surrey Stars']","['Rubies', 'England Development Squad']"
e7199177,"['KwaZulu-Natal', 'MI New York']",['KwaZulu-Natal']
e72d8f6a,"['Bangladesh', 'Central Zone (Bangladesh)', 'Chittagong Division', 'Kalabagan Cricket Academy', 'Dhaka Metropolis', 'Chittagong Kings', 'Barisal Division']","['Central Zone (Bangladesh)', 'Chittagong Division', 'Kalabagan Cricket Academy', 'Dhaka Metropolis', 'Barisal Division']"
e734d090,"['Warriors', 'South Africa', 'Manchester Originals (Men)', 'Southern Brave (Men)', 'Netherlands', 'Leicestershire', 'Pretoria Capitals', 'Sylhet Strikers', 'Eastern Province', 'Northern Superchargers (Men)']","['Manchester Originals (Men)', 'Southern Brave (Men)', 'Eastern Province', 'Northern Superchargers (Men)']"
e737a5fe,"['Marylebone Cricket Club', 'Northumberland', 'Durham']","['Marylebone Cricket Club', 'Northumberland']"
e74ad9ea,"['Bangladesh', 'Khulna Division', 'Biman Bangladesh', 'Dhaka Warriors']","['Khulna Division', 'Biman Bangladesh', 'Dhaka Warriors']"
e77e96de,"['Uganda', 'Nile Knights']",['Nile Knights']
e78964b8,"['Lancashire', 'Thunder', 'Manchester Originals', 'Cumbria']",['Cumbria']
e793a8ed,"['Los Angeles Knight Riders', 'Delhi', 'Chennai Super Kings', 'Haryana', 'San Francisco Unicorns', 'Durham MCCU']",['Durham MCCU']
e798611a,"['Khulna Tigers', 'South Africa XI', 'World-XI', 'South Africa', 'Dolphins', 'Cape Cobras', 'Essex', 'World Giants', 'Kings XI Punjab', 'Derbyshire', 'KwaZulu-Natal', 'Surrey', 'Barbados Tridents', 'India Capitals', 'Trinbago Knight Riders']","['South Africa XI', 'World-XI', 'World Giants', 'KwaZulu-Natal', 'India Capitals']"
e7ba1233,"['Manicaland', 'Mountaineers', 'Zimbabwe', 'Easterns (Zimbabwe)', 'Mashonaland Eagles', 'Zimbabwe Cricket Academy']","['Manicaland', 'Mountaineers', 'Easterns (Zimbabwe)', 'Mashonaland Eagles', 'Zimbabwe Cricket Academy']"
e7de4f6b,"['Stanford Superstars', 'Barisal Bulls', 'Atlanta Riders', 'St Kitts and Nevis Patriots', 'Guyana Amazon Warriors', 'Chattogram Challengers', 'West Indies', 'Gujarat Giants', 'Quetta Gladiators', 'Trinidad', 'Barbados Tridents', 'Winnipeg Hawks']","['Stanford Superstars', 'Atlanta Riders', 'Trinidad', 'Winnipeg Hawks']"
e7e1eeb2,"['Himachal Pradesh', 'D.A.V College (Chandigarh)']",['D.A.V College (Chandigarh)']
e7e86505,"['Zimbabwe', 'Cardiff MCCU', 'Eagles (ZIM)']","['Cardiff MCCU', 'Eagles (ZIM)']"
e7f06080,"['Berkshire', 'Birmingham Phoenix', 'Welsh Fire', 'England Academy']","['Berkshire', 'England Academy']"
e801ac71,"['Guernsey', 'Leicestershire', 'Leicestershire Cricket Board', 'Staffordshire']","['Leicestershire Cricket Board', 'Staffordshire']"
e824e6ee,"['New Zealand', 'Scotland', 'Canterbury', 'Canterbury Second XI', 'Durham 2nd XI']","['Canterbury Second XI', 'Durham 2nd XI']"
e82dc4c5,"['Central Districts', 'New Zealand', 'Auckland', 'New Zealand XI']",['New Zealand XI']
e84ac20c,"['Lucknow Super Giants', 'New Zealand', 'Chennai Super Kings', 'Welsh Fire (Men)', 'Derbyshire', 'San Francisco Unicorns', 'Kings XI Punjab', 'Canterbury']",['Welsh Fire (Men)']
e855546b,"['Essex', 'Essex 2nd XI']",['Essex 2nd XI']
e86754b2,"['Desert Vipers', 'Delhi Capitals', 'Oval Invincibles (Men)', 'Sylhet Sixers', 'Surrey', 'Tshwane Spartans', 'KwaZulu-Natal', 'Kolkata Knight Riders', 'England Lions', 'Gulf Giants', 'Kerala Knights', 'Sydney Sixers', 'KwaZulu-Natal Inland', 'Rajasthan Royals', 'Surrey 2nd XI', 'England', 'Islamabad United', 'Royal Challengers Bangalore', 'Team Moeen', 'Trinbago Knight Riders']","['Oval Invincibles (Men)', 'KwaZulu-Natal', 'England Lions', 'Kerala Knights', 'Surrey 2nd XI', 'Team Moeen']"
e871a7a1,"['Shropshire', 'Yorkshire 2nd XI', 'Yorkshire', 'England', 'Northamptonshire', 'Northamptonshire 2nd XI']","['Shropshire', 'Yorkshire 2nd XI', 'Northamptonshire 2nd XI']"
e898ab57,"['Glamorgan 2nd XI', 'Cardiff MCCU', 'Wales Minor Counties']","['Glamorgan 2nd XI', 'Cardiff MCCU', 'Wales Minor Counties']"
e8cfd743,['Ivory Coast'],['Ivory Coast']
e8d7b493,"['BCB Development Squad', 'Bangladesh', 'Khulna Division']","['BCB Development Squad', 'Khulna Division']"
e8fa03ed,"['Typhoons', 'Ireland']",['Typhoons']
e91de70e,"['Kent 2nd XI', 'Sussex', 'Hampshire', 'Middlesex', 'Sussex Cricket Board', 'Mid West Rhinos', 'Middlesex 2nd XI', 'Sussex 2nd XI', 'Marylebone Cricket Club', 'Kent', 'England Lions']","['Kent 2nd XI', 'Sussex Cricket Board', 'Mid West Rhinos', 'Middlesex 2nd XI', 'Sussex 2nd XI', 'Marylebone Cricket Club', 'England Lions']"
e938e1bc,"['Gujarat Lions', 'Royal Challengers Bangalore', 'Uttar Pradesh', 'India', 'Manipal Tigers', 'Air India', 'Kings XI Punjab', 'Mumbai T20', 'Texas Chargers', 'Sunrisers Hyderabad', 'India Red', 'India Maharajas']","['Manipal Tigers', 'Air India', 'Mumbai T20', 'Texas Chargers', 'India Red', 'India Maharajas']"
e93f608d,"['Hyderabad (Pakistan)', 'Multan Sultans']",['Hyderabad (Pakistan)']
e94915e6,"['Surrey 2nd XI', 'England', 'Desert Vipers', 'MI Cape Town', 'Punjab Kings', 'Chennai Super Kings', 'England Young Cricketers', 'Zimbabwe', 'Oval Invincibles (Men)', 'Surrey', 'England Lions', 'Auckland']","['Surrey 2nd XI', 'England Young Cricketers', 'Oval Invincibles (Men)', 'England Lions']"
e94bc520,"['Surrey 2nd XI', 'England', 'London Spirit (Men)', 'Welsh Fire (Men)', 'Surrey', 'Gulf Giants']","['Surrey 2nd XI', 'London Spirit (Men)', 'Welsh Fire (Men)']"
e94d1dcd,"['Quetta Gladiators', 'Deccan Gladiators', 'Khyber Pakhtunkhwa 2nd XI']","['Deccan Gladiators', 'Khyber Pakhtunkhwa 2nd XI']"
e957b38f,"['Ireland', 'Ireland Development XI', 'North West Warriors']","['Ireland Development XI', 'North West Warriors']"
e9630504,"['Edmonton Royals', 'Sialkot', 'United Arab Emirates', 'Winnipeg Hawks']","['Edmonton Royals', 'Sialkot', 'Winnipeg Hawks']"
e96801ea,"['Gulbarga Mystics', 'Karnataka', 'Royal Challengers Bangalore', 'Bijapur Bulls', 'Mysuru Warriors']","['Gulbarga Mystics', 'Bijapur Bulls', 'Mysuru Warriors']"
e96b8df7,"['Trailblazers', 'Royal Challengers Bangalore', 'India', 'Delhi', 'Velocity', 'India Emerging Players']",['India Emerging Players']
e97aefe2,"['Essex', 'England', 'Lancashire', 'Marylebone Cricket Club', 'Lancashire Cricket Board', 'Western Australia']","['Marylebone Cricket Club', 'Lancashire Cricket Board']"
e9987a94,"['Somerset', 'Southern Brave (Men)', 'Somerset 2nd XI', 'England', 'Devon', 'Sunrisers Eastern Cape', 'England Lions', 'MI Emirates']","['Southern Brave (Men)', 'Somerset 2nd XI', 'Devon', 'England Lions']"
e9c14262,"['Africa XI', 'Free State', 'South Africa', 'Eagles']","['Free State', 'Eagles']"
e9c2f964,"['Warwickshire 2nd XI', 'Warwickshire']",['Warwickshire 2nd XI']
e9c7f0d0,"['Manchester Originals (Men)', 'Delhi Bulls', 'Toronto Nationals', 'Kabul Province', 'MI Emirates', 'Islamabad United', 'Afghanistan Emerging Team', 'Boost Defenders', 'Amo Region', 'Minister Group Dhaka', 'Baghlan Province', 'Sunrisers Hyderabad', 'Nangarhar Leopards', 'Faryab Province', 'Sydney Thunder', 'Comilla Victorians', 'Rangpur Riders', 'Afghanistan']","['Manchester Originals (Men)', 'Delhi Bulls', 'Toronto Nationals', 'Kabul Province', 'Afghanistan Emerging Team', 'Boost Defenders', 'Amo Region', 'Baghlan Province', 'Faryab Province']"
e9d5218e,"['Kent 2nd XI', 'Hampshire', 'Essex', 'Kent', 'England Lions', 'Dhaka Dynamites']","['Kent 2nd XI', 'England Lions']"
e9d71759,"['Madhya Pradesh', 'Ahmedabad Rockets', 'Hyderabad Heroes']","['Ahmedabad Rockets', 'Hyderabad Heroes']"
e9ea5eb5,"['Abbottabad', 'Peshawar Zalmi']",['Abbottabad']
ea1eba98,"['Knights', 'Northerns', 'Northerns XI']","['Northerns', 'Northerns XI']"
ea27a674,"['Kent 2nd XI', 'Dhaka Dominators', 'Oval Invincibles (Men)', 'Kent', 'Leeds/Bradford MCCU']","['Kent 2nd XI', 'Oval Invincibles (Men)', 'Leeds/Bradford MCCU']"
ea2fdacc,['South Africa Emerging Players'],['South Africa Emerging Players']
ea3ffd1b,"['Jamaica Tallawahs', 'West Indies', 'Jamaica', 'Jamaica Select XI', 'Trinbago Knight Riders']",['Jamaica Select XI']
ea544967,"['South Africa', 'Northerns', 'Royal Challengers Bangalore', 'Brisbane Heat', 'Oval Invincibles']",['Northerns']
ea9c54de,"['Pakistan Cricket Board XI', 'Amazons', 'Barbados Royals', 'Barmy Army', 'Pakistan']","['Pakistan Cricket Board XI', 'Amazons']"
eaa4cfc2,"['Kent', 'Kent 2nd XI', 'Loughborough Marylebone Cricket Club University (England)']","['Kent 2nd XI', 'Loughborough Marylebone Cricket Club University (England)']"
eaa5cb7c,['Easterns'],['Easterns']
eaa76d3c,"['Cricket Australia XI', 'Royal Challengers Bangalore', 'Australia', 'Mumbai Indians', 'Western Australia', 'Perth Scorchers']",['Cricket Australia XI']
eab61ead,"['Somerset 2nd XI', 'Somerset', 'Devon']","['Somerset 2nd XI', 'Devon']"
eab74985,"['Essex', 'England', 'Essex 2nd XI']",['Essex 2nd XI']
eade4650,"['Rajasthan Royals', 'New Zealand', 'London Spirit (Men)', 'Northern Districts', 'Texas Super Kings', 'Chennai Super Kings', 'Canterbury', 'Western Australia']",['London Spirit (Men)']
eafe8a94,"['Wales Minor Counties', 'Glamorgan 2nd XI', 'Glamorgan']","['Wales Minor Counties', 'Glamorgan 2nd XI']"
eb19d010,"['Lyca Kovai Kings', 'Siechem Madurai Panthers', 'Hong Kong', 'Hong Kong Cricket Association', 'Sunrisers Hyderabad', 'Durham MCCU', 'Hong Kong Cricket Club']","['Lyca Kovai Kings', 'Siechem Madurai Panthers', 'Hong Kong Cricket Association', 'Durham MCCU', 'Hong Kong Cricket Club']"
eb1a5b03,"['Leicestershire', 'Leicestershire 2nd XI']",['Leicestershire 2nd XI']
eb2d5fe7,"['Sind', 'Dambulla Viiking', 'Karachi Blues', 'Multan Sultans', 'Karachi Urban', 'Karachi Kings', 'Karachi Dolphins', 'Galle Gladiators', 'Karachi Harbour', 'Pakistan International Airlines', 'Quetta Gladiators', 'Pakistan']","['Sind', 'Karachi Blues', 'Karachi Urban', 'Karachi Dolphins', 'Karachi Harbour', 'Pakistan International Airlines']"
eb3c3cca,"['Rajasthan Royals', 'Invitation XI', 'Mumbai']",['Invitation XI']
eb4f9c61,"['Gymkhana Club', 'Kenya Elite', 'Kenya XI', 'Coast Pekee', 'Kenya Select XI', 'Kenya']","['Gymkhana Club', 'Kenya Elite', 'Kenya XI', 'Coast Pekee', 'Kenya Select XI']"
eb6d2ef1,"['Warriors', 'Border']",['Border']
eb75d76c,"['Pakistan', 'Hyderabad Hunters', 'Karachi Kings']",['Hyderabad Hunters']
eb7af112,"['ECB Blues', 'United Arab Emirates']",['ECB Blues']
eb9cb105,"['Surrey 2nd XI', 'England Lions', 'England', 'Surrey']","['Surrey 2nd XI', 'England Lions']"
eba32b12,"['Sylhet Thunder', 'Rajshahi Division', 'Dhaka Dominators']",['Rajshahi Division']
eba62359,"['Essex', 'Mountaineers', 'England']",['Mountaineers']
eba6a852,"['Nottinghamshire', 'Hobart Hurricanes', 'England', 'Kings XI Punjab', 'Marylebone Cricket Club', 'Leicestershire']",['Marylebone Cricket Club']
eba871dd,"['Estonia XI', 'Estonia']",['Estonia XI']
ebb74564,"['Sunrisers Eastern Cape', 'KwaZulu-Natal', 'South Africa', 'Dolphins']",['KwaZulu-Natal']
ebd1ab1f,"['State Bank of Pakistan', 'Lahore Qalandars', 'Multan', 'Baluchistan']","['State Bank of Pakistan', 'Multan', 'Baluchistan']"
ebf25cf2,"['Gujarat', 'West Zone']",['West Zone']
ebf683f9,"['Trent Rockets', 'England Development Squad', 'Birmingham Phoenix', 'Warwickshire', 'Trinbago Knight Riders', 'Northern Superchargers']",['England Development Squad']
ec02b798,"['ICC Winter Training Camp XI', 'Ireland', 'Bhilwara Kings', 'North-West Warriors', 'Gloucestershire', 'Marylebone Cricket Club Young Cricketers', 'Warwickshire 2nd XI', 'Bradford Leeds UCCE', 'Marylebone Cricket Club', 'Gloucestershire 2nd XI', 'ICC Combined Associate and Affiliate XI', 'Warwickshire']","['ICC Winter Training Camp XI', 'Bhilwara Kings', 'Marylebone Cricket Club Young Cricketers', 'Warwickshire 2nd XI', 'Bradford Leeds UCCE', 'Marylebone Cricket Club', 'Gloucestershire 2nd XI', 'ICC Combined Associate and Affiliate XI']"
ec05df4e,['Kat Queens Kathmandu'],['Kat Queens Kathmandu']
ec0b9258,"['B-Love Kandy', 'Moors Sports Club', 'Deccan Gladiators', 'Sri Lanka', 'Saracens Sports Club', 'Galle Marvels']","['Moors Sports Club', 'Deccan Gladiators', 'Saracens Sports Club']"
ec178b04,"['Kent', 'Kent 2nd XI']",['Kent 2nd XI']
ec1c4b4d,"['Colombo Cricket Club', 'Sri Lanka', 'Colts Cricket Club']","['Colombo Cricket Club', 'Colts Cricket Club']"
ec2269dc,"['India', 'Air India', 'Asia XI', 'India Blue', 'Velocity']","['Air India', 'India Blue']"
ec33b21a,"['Yorkshire 2nd XI', 'Yorkshire']",['Yorkshire 2nd XI']
ec4dada1,"['Mashonaland', 'Centrals', 'Zimbabwe', 'Mid West Rhinos', 'Dhaka Dynamites']","['Mashonaland', 'Centrals', 'Mid West Rhinos']"
ec5160d7,"['Surrey 2nd XI', 'Northamptonshire', 'Northamptonshire 2nd XI', 'Western Province', 'Germany']","['Surrey 2nd XI', 'Northamptonshire 2nd XI']"
